,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
390,240.0,240.0,46.0,92.0,0.5,11.0,35.0,0.314,12.0,14.0,0.857,10.0,30.0,40.0,29.0,8.0,2.0,17.0,22.0,115.0,,0.586,0.56,0.38,0.152,23.8,75.0,48.8,63.0,7.8,4.1,14.8,100.0,112.8,120.6,,,12.0,22.0,1.0,3.0,8.0,0.75,6.0,7.0,1.0,4.0,10.0,14.0,13.0,2.0,2.0,10.0,5.0,30.0,6.0,1.064,1.0,0.833,2.0,13.1,37.8,23.5,51.2,3.3,15.4,31.9,37.5,228.0,129.0,LAL,115,0,1,240.0,240.0,43.0,86.0,0.5,15.0,37.0,0.405,22.0,29.0,0.759,10.0,32.0,42.0,21.0,8.0,3.0,15.0,16.0,123.0,,0.623,0.587,0.43,0.337,25.0,76.2,51.2,48.8,7.8,5.3,13.2,100.0,120.6,112.8,,,8.0,19.0,0.875,5.0,11.0,1.0,8.0,10.0,1.0,2.0,7.0,9.0,10.0,4.0,1.0,4.0,3.0,27.0,28.0,0.962,0.9,1.0,1.0,22.6,38.1,20.7,45.7,5.9,14.9,33.3,28.4,228.0,120.0,OKC,123,1,2022,2021-10-27,False
391,240.0,240.0,43.0,86.0,0.5,15.0,37.0,0.405,22.0,29.0,0.759,10.0,32.0,42.0,21.0,8.0,3.0,15.0,16.0,123.0,,0.623,0.587,0.43,0.337,25.0,76.2,51.2,48.8,7.8,5.3,13.2,100.0,120.6,112.8,,,8.0,19.0,0.875,5.0,11.0,1.0,8.0,10.0,1.0,2.0,7.0,9.0,10.0,4.0,1.0,4.0,3.0,27.0,28.0,0.962,0.9,1.0,1.0,22.6,38.1,20.7,45.7,5.9,14.9,33.3,28.4,228.0,120.0,OKC,123,1,0,240.0,240.0,46.0,92.0,0.5,11.0,35.0,0.314,12.0,14.0,0.857,10.0,30.0,40.0,29.0,8.0,2.0,17.0,22.0,115.0,,0.586,0.56,0.38,0.152,23.8,75.0,48.8,63.0,7.8,4.1,14.8,100.0,112.8,120.6,,,12.0,22.0,1.0,3.0,8.0,0.75,6.0,7.0,1.0,4.0,10.0,14.0,13.0,2.0,2.0,10.0,5.0,30.0,6.0,1.064,1.0,0.833,2.0,13.1,37.8,23.5,51.2,3.3,15.4,31.9,37.5,228.0,129.0,LAL,115,0,2022,2021-10-27,True
392,240.0,240.0,42.0,95.0,0.442,15.0,38.0,0.395,11.0,15.0,0.733,8.0,32.0,40.0,28.0,7.0,6.0,11.0,20.0,110.0,,0.541,0.521,0.4,0.158,16.0,69.6,41.7,66.7,7.0,8.5,9.8,100.0,110.0,107.0,,,10.0,20.0,0.75,7.0,11.0,1.0,3.0,7.0,1.0,3.0,9.0,12.0,10.0,2.0,2.0,4.0,4.0,26.0,9.0,1.025,1.0,0.647,0.5,9.9,32.2,20.5,39.8,4.5,4.9,29.1,34.7,154.0,113.0,SAC,110,0,1,240.0,240.0,42.0,93.0,0.452,6.0,22.0,0.273,17.0,24.0,0.708,14.0,42.0,56.0,23.0,6.0,6.0,11.0,16.0,107.0,,0.517,0.484,0.237,0.258,30.4,84.0,58.3,54.8,6.0,10.5,9.6,100.0,107.0,110.0,,,12.0,28.0,0.75,2.0,7.0,1.0,5.0,6.0,1.0,5.0,16.0,21.0,8.0,2.0,2.0,4.0,4.0,31.0,8.0,0.763,0.75,1.0,1.0,15.5,67.6,38.7,40.1,3.2,5.9,45.0,35.1,151.0,118.0,PHO,107,1,2022,2021-10-27,True
393,240.0,240.0,42.0,93.0,0.452,6.0,22.0,0.273,17.0,24.0,0.708,14.0,42.0,56.0,23.0,6.0,6.0,11.0,16.0,107.0,,0.517,0.484,0.237,0.258,30.4,84.0,58.3,54.8,6.0,10.5,9.6,100.0,107.0,110.0,,,12.0,28.0,0.75,2.0,7.0,1.0,5.0,6.0,1.0,5.0,16.0,21.0,8.0,2.0,2.0,4.0,4.0,31.0,8.0,0.763,0.75,1.0,1.0,15.5,67.6,38.7,40.1,3.2,5.9,45.0,35.1,151.0,118.0,PHO,107,1,0,240.0,240.0,42.0,95.0,0.442,15.0,38.0,0.395,11.0,15.0,0.733,8.0,32.0,40.0,28.0,7.0,6.0,11.0,20.0,110.0,,0.541,0.521,0.4,0.158,16.0,69.6,41.7,66.7,7.0,8.5,9.8,100.0,110.0,107.0,,,10.0,20.0,0.75,7.0,11.0,1.0,3.0,7.0,1.0,3.0,9.0,12.0,10.0,2.0,2.0,4.0,4.0,26.0,9.0,1.025,1.0,0.647,0.5,9.9,32.2,20.5,39.8,4.5,4.9,29.1,34.7,154.0,113.0,SAC,110,0,2022,2021-10-27,False
394,240.0,240.0,35.0,96.0,0.365,17.0,50.0,0.34,9.0,19.0,0.474,21.0,29.0,50.0,27.0,9.0,3.0,21.0,25.0,96.0,,0.46,0.453,0.521,0.198,37.5,69.0,51.0,77.1,9.2,6.3,16.8,100.0,98.7,119.2,,,7.0,13.0,1.0,4.0,7.0,1.0,4.0,5.0,1.0,5.0,7.0,9.0,10.0,2.0,1.0,9.0,5.0,19.0,6.0,1.5,1.5,1.0,1.0,30.8,27.2,20.5,54.9,17.7,15.2,66.7,44.3,156.0,130.0,MEM,96,0,1,240.0,240.0,39.0,84.0,0.464,15.0,36.0,0.417,23.0,31.0,0.742,13.0,35.0,48.0,22.0,11.0,6.0,13.0,20.0,116.0,,0.594,0.554,0.429,0.369,31.0,62.5,49.0,56.4,11.3,13.0,11.7,100.0,119.2,98.7,,,8.0,22.0,0.75,5.0,11.0,1.0,5.0,8.0,1.0,5.0,6.0,8.0,10.0,3.0,1.0,3.0,5.0,25.0,23.0,0.85,0.85,1.0,2.0,23.3,32.1,18.4,49.5,9.2,19.6,36.1,34.7,157.0,107.0,POR,116,1,2022,2021-10-27,True
395,240.0,240.0,39.0,84.0,0.464,15.0,36.0,0.417,23.0,31.0,0.742,13.0,35.0,48.0,22.0,11.0,6.0,13.0,20.0,116.0,,0.594,0.554,0.429,0.369,31.0,62.5,49.0,56.4,11.3,13.0,11.7,100.0,119.2,98.7,,,8.0,22.0,0.75,5.0,11.0,1.0,5.0,8.0,1.0,5.0,6.0,8.0,10.0,3.0,1.0,3.0,5.0,25.0,23.0,0.85,0.85,1.0,2.0,23.3,32.1,18.4,49.5,9.2,19.6,36.1,34.7,157.0,107.0,POR,116,1,0,240.0,240.0,35.0,96.0,0.365,17.0,50.0,0.34,9.0,19.0,0.474,21.0,29.0,50.0,27.0,9.0,3.0,21.0,25.0,96.0,,0.46,0.453,0.521,0.198,37.5,69.0,51.0,77.1,9.2,6.3,16.8,100.0,98.7,119.2,,,7.0,13.0,1.0,4.0,7.0,1.0,4.0,5.0,1.0,5.0,7.0,9.0,10.0,2.0,1.0,9.0,5.0,19.0,6.0,1.5,1.5,1.0,1.0,30.8,27.2,20.5,54.9,17.7,15.2,66.7,44.3,156.0,130.0,MEM,96,0,2022,2021-10-27,False
396,240.0,240.0,33.0,81.0,0.407,3.0,20.0,0.15,23.0,27.0,0.852,14.0,43.0,57.0,12.0,9.0,3.0,20.0,14.0,92.0,,0.495,0.426,0.247,0.333,34.1,82.7,61.3,36.4,9.5,6.5,17.7,100.0,96.8,83.1,,,12.0,20.0,0.625,2.0,4.0,0.667,6.0,6.0,1.0,4.0,8.0,10.0,6.0,3.0,2.0,6.0,4.0,26.0,17.0,0.82,0.75,0.571,0.667,19.8,25.8,21.8,42.2,4.0,6.1,38.1,50.0,123.0,94.0,CLE,92,0,1,240.0,240.0,31.0,87.0,0.356,9.0,41.0,0.22,8.0,13.0,0.615,9.0,27.0,36.0,19.0,13.0,2.0,14.0,24.0,79.0,,0.426,0.408,0.471,0.149,17.3,65.9,38.7,61.3,13.7,3.3,13.1,100.0,83.1,96.8,,,6.0,20.0,0.667,3.0,9.0,0.375,3.0,5.0,1.0,4.0,10.0,10.0,3.0,4.0,1.0,5.0,4.0,16.0,1.0,0.671,0.667,0.889,0.833,10.9,35.7,15.8,57.3,7.7,6.0,38.8,31.6,229.0,109.0,LAC,79,1,2022,2021-10-27,True
397,240.0,240.0,31.0,87.0,0.356,9.0,41.0,0.22,8.0,13.0,0.615,9.0,27.0,36.0,19.0,13.0,2.0,14.0,24.0,79.0,,0.426,0.408,0.471,0.149,17.3,65.9,38.7,61.3,13.7,3.3,13.1,100.0,83.1,96.8,,,6.0,20.0,0.667,3.0,9.0,0.375,3.0,5.0,1.0,4.0,10.0,10.0,3.0,4.0,1.0,5.0,4.0,16.0,1.0,0.671,0.667,0.889,0.833,10.9,35.7,15.8,57.3,7.7,6.0,38.8,31.6,229.0,109.0,LAC,79,1,0,240.0,240.0,33.0,81.0,0.407,3.0,20.0,0.15,23.0,27.0,0.852,14.0,43.0,57.0,12.0,9.0,3.0,20.0,14.0,92.0,,0.495,0.426,0.247,0.333,34.1,82.7,61.3,36.4,9.5,6.5,17.7,100.0,96.8,83.1,,,12.0,20.0,0.625,2.0,4.0,0.667,6.0,6.0,1.0,4.0,8.0,10.0,6.0,3.0,2.0,6.0,4.0,26.0,17.0,0.82,0.75,0.571,0.667,19.8,25.8,21.8,42.2,4.0,6.1,38.1,50.0,123.0,94.0,CLE,92,0,2022,2021-10-27,False
398,240.0,240.0,48.0,88.0,0.545,6.0,21.0,0.286,9.0,14.0,0.643,6.0,37.0,43.0,26.0,4.0,3.0,13.0,16.0,111.0,,0.589,0.58,0.239,0.159,14.0,72.5,45.7,54.2,4.0,4.6,12.1,100.0,111.9,122.9,,,14.0,17.0,1.0,2.0,5.0,1.0,3.0,4.0,1.0,3.0,9.0,12.0,13.0,2.0,1.0,4.0,5.0,28.0,4.0,1.0,1.0,0.75,2.0,16.9,56.9,38.6,45.2,2.8,3.2,50.0,32.9,154.0,131.0,ATL,111,0,1,240.0,240.0,46.0,99.0,0.465,13.0,34.0,0.382,17.0,21.0,0.81,14.0,37.0,51.0,26.0,6.0,4.0,6.0,16.0,122.0,,0.564,0.53,0.343,0.212,27.5,86.0,54.3,56.5,6.0,6.0,5.3,100.0,122.9,111.9,,,11.0,26.0,0.7,5.0,7.0,0.714,5.0,6.0,1.0,6.0,7.0,13.0,8.0,3.0,1.0,2.0,3.0,27.0,16.0,0.928,0.95,0.857,0.353,20.7,23.4,19.5,31.8,3.6,7.9,18.4,32.0,161.0,117.0,WAS,122,1,2022,2021-10-28,False
399,240.0,240.0,46.0,99.0,0.465,13.0,34.0,0.382,17.0,21.0,0.81,14.0,37.0,51.0,26.0,6.0,4.0,6.0,16.0,122.0,,0.564,0.53,0.343,0.212,27.5,86.0,54.3,56.5,6.0,6.0,5.3,100.0,122.9,111.9,,,11.0,26.0,0.7,5.0,7.0,0.714,5.0,6.0,1.0,6.0,7.0,13.0,8.0,3.0,1.0,2.0,3.0,27.0,16.0,0.928,0.95,0.857,0.353,20.7,23.4,19.5,31.8,3.6,7.9,18.4,32.0,161.0,117.0,WAS,122,1,0,240.0,240.0,48.0,88.0,0.545,6.0,21.0,0.286,9.0,14.0,0.643,6.0,37.0,43.0,26.0,4.0,3.0,13.0,16.0,111.0,,0.589,0.58,0.239,0.159,14.0,72.5,45.7,54.2,4.0,4.6,12.1,100.0,111.9,122.9,,,14.0,17.0,1.0,2.0,5.0,1.0,3.0,4.0,1.0,3.0,9.0,12.0,13.0,2.0,1.0,4.0,5.0,28.0,4.0,1.0,1.0,0.75,2.0,16.9,56.9,38.6,45.2,2.8,3.2,50.0,32.9,154.0,131.0,ATL,111,0,2022,2021-10-28,True
400,240.0,240.0,35.0,86.0,0.407,13.0,39.0,0.333,19.0,27.0,0.704,10.0,27.0,37.0,22.0,11.0,4.0,12.0,22.0,102.0,,0.521,0.483,0.453,0.314,20.0,81.8,44.6,62.9,11.2,8.2,10.9,100.0,104.0,112.2,,,7.0,14.0,0.6,4.0,9.0,0.667,7.0,8.0,1.0,3.0,5.0,6.0,4.0,4.0,1.0,2.0,5.0,19.0,17.0,0.75,0.75,0.75,1.0,17.0,30.4,16.1,27.0,6.0,5.4,40.0,37.3,137.0,121.0,DET,102,0,1,240.0,240.0,38.0,76.0,0.5,12.0,27.0,0.444,22.0,24.0,0.917,6.0,40.0,46.0,22.0,7.0,9.0,20.0,23.0,110.0,,0.635,0.579,0.355,0.316,18.2,80.0,55.4,57.9,7.1,19.1,18.8,100.0,112.2,104.0,,,8.0,19.0,0.75,2.0,5.0,1.0,13.0,15.0,1.0,5.0,13.0,18.0,6.0,3.0,2.0,4.0,6.0,30.0,19.0,0.902,0.875,1.0,0.789,23.5,40.3,33.6,62.8,9.2,7.1,66.7,43.1,181.0,111.0,PHI,110,1,2022,2021-10-28,False
401,240.0,240.0,38.0,76.0,0.5,12.0,27.0,0.444,22.0,24.0,0.917,6.0,40.0,46.0,22.0,7.0,9.0,20.0,23.0,110.0,,0.635,0.579,0.355,0.316,18.2,80.0,55.4,57.9,7.1,19.1,18.8,100.0,112.2,104.0,,,8.0,19.0,0.75,2.0,5.0,1.0,13.0,15.0,1.0,5.0,13.0,18.0,6.0,3.0,2.0,4.0,6.0,30.0,19.0,0.902,0.875,1.0,0.789,23.5,40.3,33.6,62.8,9.2,7.1,66.7,43.1,181.0,111.0,PHI,110,1,0,240.0,240.0,35.0,86.0,0.407,13.0,39.0,0.333,19.0,27.0,0.704,10.0,27.0,37.0,22.0,11.0,4.0,12.0,22.0,102.0,,0.521,0.483,0.453,0.314,20.0,81.8,44.6,62.9,11.2,8.2,10.9,100.0,104.0,112.2,,,7.0,14.0,0.6,4.0,9.0,0.667,7.0,8.0,1.0,3.0,5.0,6.0,4.0,4.0,1.0,2.0,5.0,19.0,17.0,0.75,0.75,0.75,1.0,17.0,30.4,16.1,27.0,6.0,5.4,40.0,37.3,137.0,121.0,DET,102,0,2022,2021-10-28,True
402,240.0,240.0,41.0,85.0,0.482,16.0,46.0,0.348,24.0,30.0,0.8,10.0,48.0,58.0,24.0,8.0,4.0,16.0,23.0,122.0,,0.621,0.576,0.541,0.353,26.3,78.7,58.6,58.5,8.0,7.8,14.0,100.0,121.3,90.4,,,6.0,16.0,1.0,4.0,11.0,0.667,7.0,8.0,1.0,3.0,13.0,14.0,6.0,2.0,2.0,2.0,4.0,19.0,25.0,1.0,1.0,1.0,1.143,17.9,36.6,24.3,39.8,4.1,13.2,34.0,30.7,200.0,96.0,UTA,122,0,1,240.0,240.0,31.0,95.0,0.326,9.0,44.0,0.205,20.0,23.0,0.87,13.0,28.0,41.0,15.0,8.0,3.0,11.0,24.0,91.0,,0.433,0.374,0.463,0.242,21.3,73.7,41.4,48.4,8.0,7.7,9.5,100.0,90.4,121.3,,,6.0,16.0,0.667,2.0,8.0,1.0,7.0,9.0,1.0,3.0,4.0,7.0,3.0,3.0,1.0,2.0,4.0,16.0,1.0,0.75,0.75,1.0,0.667,15.5,37.9,19.4,46.5,6.0,12.3,33.3,35.2,131.0,127.0,HOU,91,1,2022,2021-10-28,False
403,240.0,240.0,31.0,95.0,0.326,9.0,44.0,0.205,20.0,23.0,0.87,13.0,28.0,41.0,15.0,8.0,3.0,11.0,24.0,91.0,,0.433,0.374,0.463,0.242,21.3,73.7,41.4,48.4,8.0,7.7,9.5,100.0,90.4,121.3,,,6.0,16.0,0.667,2.0,8.0,1.0,7.0,9.0,1.0,3.0,4.0,7.0,3.0,3.0,1.0,2.0,4.0,16.0,1.0,0.75,0.75,1.0,0.667,15.5,37.9,19.4,46.5,6.0,12.3,33.3,35.2,131.0,127.0,HOU,91,1,0,240.0,240.0,41.0,85.0,0.482,16.0,46.0,0.348,24.0,30.0,0.8,10.0,48.0,58.0,24.0,8.0,4.0,16.0,23.0,122.0,,0.621,0.576,0.541,0.353,26.3,78.7,58.6,58.5,8.0,7.8,14.0,100.0,121.3,90.4,,,6.0,16.0,1.0,4.0,11.0,0.667,7.0,8.0,1.0,3.0,13.0,14.0,6.0,2.0,2.0,2.0,4.0,19.0,25.0,1.0,1.0,1.0,1.143,17.9,36.6,24.3,39.8,4.1,13.2,34.0,30.7,200.0,96.0,UTA,122,0,2022,2021-10-28,True
404,240.0,240.0,39.0,85.0,0.459,11.0,29.0,0.379,15.0,20.0,0.75,11.0,38.0,49.0,16.0,5.0,7.0,13.0,21.0,104.0,,0.554,0.524,0.341,0.235,25.6,88.4,57.0,41.0,5.3,13.5,12.2,100.0,111.1,110.0,,,8.0,15.0,1.0,5.0,8.0,0.833,7.0,10.0,1.0,4.0,12.0,16.0,9.0,2.0,3.0,4.0,4.0,21.0,5.0,1.025,1.0,0.571,0.909,23.3,38.3,25.5,35.4,4.0,14.4,33.3,30.1,212.0,115.0,NYK,104,0,1,240.0,240.0,36.0,84.0,0.429,11.0,32.0,0.344,20.0,22.0,0.909,5.0,32.0,37.0,25.0,6.0,5.0,7.0,18.0,103.0,,0.55,0.494,0.381,0.262,11.6,74.4,43.0,69.4,6.4,8.9,7.0,100.0,110.0,111.1,,,8.0,18.0,1.0,3.0,6.0,1.0,9.0,9.0,1.0,3.0,8.0,8.0,6.0,2.0,2.0,3.0,4.0,25.0,8.0,1.25,1.25,0.75,0.529,56.3,25.6,28.1,32.1,3.1,10.7,18.4,32.7,243.0,120.0,CHI,103,1,2022,2021-10-28,True
405,240.0,240.0,36.0,84.0,0.429,11.0,32.0,0.344,20.0,22.0,0.909,5.0,32.0,37.0,25.0,6.0,5.0,7.0,18.0,103.0,,0.55,0.494,0.381,0.262,11.6,74.4,43.0,69.4,6.4,8.9,7.0,100.0,110.0,111.1,,,8.0,18.0,1.0,3.0,6.0,1.0,9.0,9.0,1.0,3.0,8.0,8.0,6.0,2.0,2.0,3.0,4.0,25.0,8.0,1.25,1.25,0.75,0.529,56.3,25.6,28.1,32.1,3.1,10.7,18.4,32.7,243.0,120.0,CHI,103,1,0,240.0,240.0,39.0,85.0,0.459,11.0,29.0,0.379,15.0,20.0,0.75,11.0,38.0,49.0,16.0,5.0,7.0,13.0,21.0,104.0,,0.554,0.524,0.341,0.235,25.6,88.4,57.0,41.0,5.3,13.5,12.2,100.0,111.1,110.0,,,8.0,15.0,1.0,5.0,8.0,0.833,7.0,10.0,1.0,4.0,12.0,16.0,9.0,2.0,3.0,4.0,4.0,21.0,5.0,1.025,1.0,0.571,0.909,23.3,38.3,25.5,35.4,4.0,14.4,33.3,30.1,212.0,115.0,NYK,104,0,2022,2021-10-28,False
406,240.0,240.0,39.0,88.0,0.443,12.0,30.0,0.4,9.0,15.0,0.6,11.0,37.0,48.0,21.0,6.0,11.0,14.0,16.0,99.0,,0.523,0.511,0.341,0.17,23.4,80.4,51.6,53.8,6.3,25.0,12.9,100.0,103.2,108.4,,,10.0,17.0,1.0,5.0,7.0,0.714,3.0,4.0,1.0,6.0,8.0,13.0,8.0,2.0,2.0,3.0,3.0,23.0,16.0,0.938,1.0,0.875,4.0,17.1,43.3,21.4,42.3,3.7,17.9,26.6,25.5,135.0,116.0,SAS,99,0,1,240.0,240.0,41.0,89.0,0.461,18.0,45.0,0.4,4.0,13.0,0.308,9.0,36.0,45.0,18.0,4.0,7.0,12.0,19.0,104.0,,0.549,0.562,0.506,0.146,19.6,76.6,48.4,43.9,4.2,12.1,11.2,100.0,108.4,103.2,,,11.0,19.0,0.579,4.0,8.0,0.5,1.0,3.0,0.5,3.0,7.0,10.0,5.0,2.0,6.0,7.0,5.0,25.0,24.0,0.75,0.75,1.0,0.333,10.7,29.9,17.6,28.2,3.1,16.9,25.6,35.8,166.0,110.0,DAL,104,1,2022,2021-10-28,True
407,240.0,240.0,41.0,89.0,0.461,18.0,45.0,0.4,4.0,13.0,0.308,9.0,36.0,45.0,18.0,4.0,7.0,12.0,19.0,104.0,,0.549,0.562,0.506,0.146,19.6,76.6,48.4,43.9,4.2,12.1,11.2,100.0,108.4,103.2,,,11.0,19.0,0.579,4.0,8.0,0.5,1.0,3.0,0.5,3.0,7.0,10.0,5.0,2.0,6.0,7.0,5.0,25.0,24.0,0.75,0.75,1.0,0.333,10.7,29.9,17.6,28.2,3.1,16.9,25.6,35.8,166.0,110.0,DAL,104,1,0,240.0,240.0,39.0,88.0,0.443,12.0,30.0,0.4,9.0,15.0,0.6,11.0,37.0,48.0,21.0,6.0,11.0,14.0,16.0,99.0,,0.523,0.511,0.341,0.17,23.4,80.4,51.6,53.8,6.3,25.0,12.9,100.0,103.2,108.4,,,10.0,17.0,1.0,5.0,7.0,0.714,3.0,4.0,1.0,6.0,8.0,13.0,8.0,2.0,2.0,3.0,3.0,23.0,16.0,0.938,1.0,0.875,4.0,17.1,43.3,21.4,42.3,3.7,17.9,26.6,25.5,135.0,116.0,SAS,99,0,2022,2021-10-28,False
408,265.0,265.0,39.0,97.0,0.402,12.0,48.0,0.25,14.0,14.0,1.0,10.0,41.0,51.0,25.0,17.0,9.0,17.0,14.0,104.0,,0.504,0.464,0.495,0.144,19.6,85.4,51.5,64.1,15.7,18.0,14.1,100.0,96.2,93.4,,,11.0,22.0,0.667,5.0,11.0,0.455,6.0,6.0,1.0,3.0,7.0,9.0,5.0,4.0,3.0,5.0,4.0,30.0,14.0,0.773,0.667,0.778,0.667,14.6,22.7,17.6,37.0,6.5,10.1,27.9,31.4,126.0,101.0,MEM,6,0,1,265.0,265.0,39.0,90.0,0.433,14.0,40.0,0.35,9.0,12.0,0.75,7.0,41.0,48.0,29.0,8.0,7.0,22.0,17.0,101.0,,0.53,0.511,0.444,0.133,14.6,80.4,48.5,74.4,7.4,14.3,18.8,100.0,93.4,96.2,,,11.0,29.0,1.0,7.0,20.0,0.667,7.0,7.0,1.0,2.0,11.0,12.0,8.0,3.0,5.0,6.0,3.0,36.0,12.0,1.0,1.0,0.75,0.4,12.7,30.4,17.1,42.3,3.9,14.4,100.0,41.2,213.0,107.0,GSW,3,1,2022,2021-10-28,True
409,265.0,265.0,39.0,90.0,0.433,14.0,40.0,0.35,9.0,12.0,0.75,7.0,41.0,48.0,29.0,8.0,7.0,22.0,17.0,101.0,,0.53,0.511,0.444,0.133,14.6,80.4,48.5,74.4,7.4,14.3,18.8,100.0,93.4,96.2,,,11.0,29.0,1.0,7.0,20.0,0.667,7.0,7.0,1.0,2.0,11.0,12.0,8.0,3.0,5.0,6.0,3.0,36.0,12.0,1.0,1.0,0.75,0.4,12.7,30.4,17.1,42.3,3.9,14.4,100.0,41.2,213.0,107.0,GSW,3,1,0,265.0,265.0,39.0,97.0,0.402,12.0,48.0,0.25,14.0,14.0,1.0,10.0,41.0,51.0,25.0,17.0,9.0,17.0,14.0,104.0,,0.504,0.464,0.495,0.144,19.6,85.4,51.5,64.1,15.7,18.0,14.1,100.0,96.2,93.4,,,11.0,22.0,0.667,5.0,11.0,0.455,6.0,6.0,1.0,3.0,7.0,9.0,5.0,4.0,3.0,5.0,4.0,30.0,14.0,0.773,0.667,0.778,0.667,14.6,22.7,17.6,37.0,6.5,10.1,27.9,31.4,126.0,101.0,MEM,6,0,2022,2021-10-28,False
410,240.0,240.0,41.0,87.0,0.471,16.0,34.0,0.471,11.0,16.0,0.688,12.0,34.0,46.0,24.0,1.0,5.0,17.0,24.0,109.0,,0.58,0.563,0.391,0.184,27.9,79.1,53.5,58.5,1.1,8.9,15.3,100.0,115.4,116.5,,,8.0,14.0,0.667,5.0,8.0,1.0,5.0,6.0,1.0,4.0,15.0,18.0,5.0,1.0,3.0,3.0,5.0,24.0,16.0,0.767,0.75,1.0,0.462,13.4,42.5,25.5,22.8,1.5,11.5,50.0,29.9,147.0,123.0,ORL,109,0,1,240.0,240.0,43.0,86.0,0.5,9.0,30.0,0.3,15.0,22.0,0.682,9.0,31.0,40.0,18.0,11.0,2.0,7.0,18.0,110.0,,0.575,0.552,0.349,0.256,20.9,72.1,46.5,41.9,11.7,3.8,6.8,100.0,116.5,115.4,,,9.0,19.0,1.0,3.0,10.0,0.5,4.0,5.0,1.0,3.0,7.0,9.0,6.0,2.0,1.0,2.0,5.0,21.0,18.0,1.0,1.0,0.625,1.667,14.4,26.0,15.6,21.1,16.6,2.8,17.5,25.0,200.0,125.0,TOR,110,1,2022,2021-10-29,False
411,240.0,240.0,43.0,86.0,0.5,9.0,30.0,0.3,15.0,22.0,0.682,9.0,31.0,40.0,18.0,11.0,2.0,7.0,18.0,110.0,,0.575,0.552,0.349,0.256,20.9,72.1,46.5,41.9,11.7,3.8,6.8,100.0,116.5,115.4,,,9.0,19.0,1.0,3.0,10.0,0.5,4.0,5.0,1.0,3.0,7.0,9.0,6.0,2.0,1.0,2.0,5.0,21.0,18.0,1.0,1.0,0.625,1.667,14.4,26.0,15.6,21.1,16.6,2.8,17.5,25.0,200.0,125.0,TOR,110,1,0,240.0,240.0,41.0,87.0,0.471,16.0,34.0,0.471,11.0,16.0,0.688,12.0,34.0,46.0,24.0,1.0,5.0,17.0,24.0,109.0,,0.58,0.563,0.391,0.184,27.9,79.1,53.5,58.5,1.1,8.9,15.3,100.0,115.4,116.5,,,8.0,14.0,0.667,5.0,8.0,1.0,5.0,6.0,1.0,4.0,15.0,18.0,5.0,1.0,3.0,3.0,5.0,24.0,16.0,0.767,0.75,1.0,0.462,13.4,42.5,25.5,22.8,1.5,11.5,50.0,29.9,147.0,123.0,ORL,109,0,2022,2021-10-29,True
